InvoiceDate,Sales
2010-05-18,1267.1000461989056
2010-05-19,1137.7634422299975
2010-05-20,949.9762312506635
2010-05-21,909.8139544173816
2010-05-22,1035.6029731446233
2010-05-23,1118.8686490061434
2010-05-24,1263.5446709250195
2010-05-25,1437.6086097405562
2010-05-26,1299.3908376405639
2010-05-27,1053.6274262302102
2010-05-28,1124.9483162073584
2010-05-29,1120.2344300947293
2010-05-30,1321.195461759337
2010-05-31,1517.007539141708
2010-06-01,1562.4190824402651
2010-06-02,1489.334523943977
2010-06-03,1262.9769932445809
2010-06-04,1202.0545234585527
2010-06-05,1197.6432559299556
2010-06-06,1395.773935312877
2010-06-07,1534.7026242919758
2010-06-08,1482.162642579795
2010-06-09,1459.8913685120808
2010-06-10,1189.4742361274843
2010-06-11,1132.9519537302158
2010-06-12,1135.118267798051
2010-06-13,1352.488820671452
2010-06-14,1395.7708944179547
2010-06-15,1421.1611638072156
2010-06-16,1325.9405045776693
2010-06-17,1138.3085141148515
2010-06-18,1088.9814759319481
2010-06-19,1013.9436402849105
2010-06-20,1208.6621140947682
2010-06-21,1377.0819753195888
2010-06-22,1531.2402626339028
2010-06-23,1476.7802550686542
2010-06-24,1228.4590166016808
2010-06-25,1132.3840651850412
2010-06-26,1196.7850318579945
2010-06-27,1419.2271210601316
2010-06-28,1479.5043488109782
2010-06-29,1581.0266983463484
2010-06-30,1510.0215677593285
2010-07-01,1308.5390528500916
2010-07-02,1175.7969493845646
2010-07-03,1241.3421972934111
2010-07-04,1194.3935023265517
2010-07-05,1497.6792175211785
2010-07-06,1444.1156602941207
2010-07-07,1248.7728296259922
2010-07-08,1162.1256335213332
2010-07-09,1065.8944700784696
2010-07-10,997.8132769197607
2010-07-11,1178.5102512282115
2010-07-12,1339.5405978922333
2010-07-13,1337.7064005778955
2010-07-14,1223.6141078288972
2010-07-15,987.0676880848011
2010-07-16,831.8768990310803
2010-07-17,777.6685712482908
2010-07-18,997.6061876601162
2010-07-19,1124.475550467896
2010-07-20,1318.42125979769
2010-07-21,1101.243501785551
2010-07-22,954.1290228330844
2010-07-23,881.1722030980968
2010-07-24,909.7498509863065
2010-07-25,1164.6739639188772
2010-07-26,1220.8887783213634
2010-07-27,1315.0043808066137
2010-07-28,1172.7012339998232
2010-07-29,980.4909099284681
2010-07-30,914.8502502605072
2010-07-31,985.9318630872594
2010-08-01,1122.7944022389315
2010-08-02,1262.4980768365003
2010-08-03,1258.4860627231951
2010-08-04,1206.4360828737324
2010-08-05,949.2612853666776
2010-08-06,939.8768200089496
2010-08-07,929.1007854597663
2010-08-08,992.7011606603094
2010-08-09,1191.3510979087873
2010-08-10,1194.204059072457
2010-08-11,1128.2963125893323
2010-08-12,997.6531386882647
2010-08-13,724.2652286085807
2010-08-14,862.2511983804903
2010-08-15,1009.3024254714766
2010-08-16,1216.4190348145485
2010-08-17,1245.9974382419666
2010-08-18,1107.8504058753501
2010-08-19,978.2976700204346
2010-08-20,872.0445604506031
2010-08-21,1032.7906595952704
2010-08-22,1166.8266849322076
2010-08-23,1448.5510874547479
2010-08-24,1420.4419525940211
2010-08-25,1310.2503236660887
2010-08-26,1124.9566101657238
2010-08-27,1028.0808324705833
2010-08-28,1100.0052950643403
2010-08-29,1367.2548215038603
2010-08-30,1549.5673265037335
2010-08-31,1492.8674954319667
2010-09-01,1512.9129859575798
2010-09-02,1270.3112784121492
2010-09-03,1189.197217299353
2010-09-04,1292.9344090213426
2010-09-05,1402.2661822246628
2010-09-06,1486.7450221776332
2010-09-07,1479.0977488790554
2010-09-08,1292.0913967974645
2010-09-09,1174.6564953005734
2010-09-10,1077.4343670775133
2010-09-11,1064.7106268142156
2010-09-12,1253.8713115220055
2010-09-13,1413.7065746519504
2010-09-14,1433.7337832281853
2010-09-15,1304.3771326960534
2010-09-16,1175.48221187972
2010-09-17,1088.0931800761387
2010-09-18,1060.3162475200513
2010-09-19,1354.508706725916
2010-09-20,1450.0324533119317
2010-09-21,1510.2571650332936
2010-09-22,1452.5019571720838
2010-09-23,1270.551055354268
2010-09-24,1212.1762322889274
2010-09-25,1228.979380529846
2010-09-26,1348.740103128586
2010-09-27,1558.4204023608022
2010-09-28,1522.1404733507034
2010-09-29,1472.3220881226273
2010-09-30,1282.7214664689484
2010-10-01,1152.1210266923367
2010-10-02,1176.6182077446715
2010-10-03,1223.1829656097739
2010-10-04,1420.6201759543574
2010-10-05,1463.0118169724046
2010-10-06,1327.9680816256612
2010-10-07,1063.8928832205218
2010-10-08,1039.2080715853226
2010-10-09,941.0477477974033
2010-10-10,1160.889511359226
2010-10-11,1264.557372883187
2010-10-12,1227.369613314658
2010-10-13,1222.1366166423404
2010-10-14,886.4884729447274
2010-10-15,874.9615474145558
2010-10-16,913.4283943088458
2010-10-17,986.5968361199389
2010-10-18,1250.7343658169132
2010-10-19,1215.6005641237339
2010-10-20,1145.8132224385956
2010-10-21,984.6791236811492
2010-10-22,872.0912684850774
2010-10-23,973.9517918953957
2010-10-24,1145.1856487757636
2010-10-25,1189.0843862737404
2010-10-26,1393.1068728751854
2010-10-27,1146.7771945684217
2010-10-28,1115.1311124694198
2010-10-29,1015.3559366720029
2010-10-30,943.2011582940748
2010-10-31,1130.068377772526
2010-11-01,1244.753679373419
2010-11-02,1317.9104074372433
2010-11-03,1192.505348339643
2010-11-04,1058.9221458844509
2010-11-05,961.7312120099402
2010-11-06,988.8528925131243
2010-11-07,1032.1931167724315
2010-11-08,1192.5877625556554
2010-11-09,1146.2307749038216
2010-11-10,1073.7468715429982
2010-11-11,984.3315311922711
2010-11-12,908.5160124914809
2010-11-13,809.0815879958825
2010-11-14,1006.7187843744093
2010-11-15,1205.2542958730587
2010-11-16,1277.5220278498155
2010-11-17,1137.1799492883833
2010-11-18,1051.1140029605526
2010-11-19,926.5353122027167
2010-11-20,1018.5284552947708
2010-11-21,1234.2957319073355
2010-11-22,1395.0330836661935
2010-11-23,1441.9164649317825
2010-11-24,1378.5715980808127
2010-11-25,1231.8847657696467
2010-11-26,1131.9485176114288
2010-11-27,1194.4486521600068
2010-11-28,1457.5534002075424
2010-11-29,1571.2099798215206
2010-11-30,1571.4521517988487
2010-12-01,1512.7218097025172
2010-12-02,1283.231689658819
2010-12-03,1242.2165863788427
2010-12-04,1229.3962923813924
2010-12-05,1348.2964137127688
2010-12-06,1517.2801833312544
2010-12-07,1439.2034567069882
2010-12-08,1337.6855462979067
2010-12-09,1146.3597261455031
2010-12-10,1092.4537348008973
2010-12-11,1200.549876190909
2010-12-12,1374.9189541537403
2010-12-13,1448.1161142815145
2010-12-14,1479.984582930975
2010-12-15,1260.4063500544476
2010-12-16,1156.9275550575126
2010-12-17,1046.683990687693
2010-12-18,1106.4096741661585
2010-12-19,1300.0446353369273
2010-12-20,1456.9471318921057
2010-12-21,1436.1913429369934
2010-12-22,1479.6955200776658
2010-12-23,1228.9473467527848
2010-12-24,1197.8224923662565
2010-12-25,1336.5560716881698
2010-12-26,1347.8659628612722
2010-12-27,1424.0493844703274
2010-12-28,1570.6589891863136
2010-12-29,1522.8407062317592
2010-12-30,1378.5093397135477
2010-12-31,1092.8045804849057
2011-01-01,1195.6003453865897
2011-01-02,1278.2808648424711
2011-01-03,1424.3091310910363
2011-01-04,1570.2575268231637
2011-01-05,1223.537882327809
2011-01-06,1106.6747600633237
2011-01-07,978.9781256873268
2011-01-08,1020.1959339199282
2011-01-09,1101.5867788032065
2011-01-10,1246.3204826729607
2011-01-11,1231.8537410873334
2011-01-12,1143.0364200754664
2011-01-13,929.9093224057549
2011-01-14,865.7148497904451
2011-01-15,855.1372961116328
2011-01-16,1053.4560868488654
2011-01-17,1197.8767260603615
2011-01-18,1305.7461509597233
2011-01-19,1152.5031040438669
2011-01-20,908.2201795947842
2011-01-21,967.7444301640271
2011-01-22,913.7145640450883
2011-01-23,1097.3126343433175
2011-01-24,1269.3437729199975
2011-01-25,1416.6887960752463
2011-01-26,1140.1298500341038
2011-01-27,1233.9732039601552
2011-01-28,1021.789297149089
2011-01-29,1015.2610042167883
2011-01-30,1150.7841791069309
2011-01-31,1314.1711395854786
2011-02-01,1352.028281414444
2011-02-02,1235.6096570491884
2011-02-03,1042.0610954506626
2011-02-04,894.7847129273235
2011-02-05,903.9245634260532
2011-02-06,1048.975158400264
2011-02-07,1191.8942473881334
2011-02-08,1288.7939771576534
2011-02-09,1149.1765441321857
2011-02-10,798.7825370273958
2011-02-11,874.8310473072917
2011-02-12,899.5687734080699
2011-02-13,1059.1291122387827
2011-02-14,1215.3250241453095
2011-02-15,1351.9308587302974
2011-02-16,1260.6970323241617
2011-02-17,1029.6484936116178
2011-02-18,1010.8406600858466
2011-02-19,1011.8886491202023
2011-02-20,1179.2210282762535
2011-02-21,1403.6368751195307
2011-02-22,1545.2368593427375
2011-02-23,1467.3689244794166
2011-02-24,1294.1684375569537
2011-02-25,1214.8802215266924
2011-02-26,1256.919922378089
2011-02-27,1364.5798940034085
2011-02-28,1579.0592718248872
2011-03-01,1635.9596631848929
2011-03-02,1521.0469891179978
2011-03-03,1361.0711205197874
2011-03-04,1217.5663520224562
2011-03-05,1224.7238976301646
2011-03-06,1401.8918152965825
2011-03-07,1487.658178238872
2011-03-08,1467.995284628524
2011-03-09,1381.3123867489694
2011-03-10,1166.126545268895
2011-03-11,1051.402189358881
2011-03-12,1109.617979648398
2011-03-13,1230.082529499572
2011-03-14,1410.7812595927066
2011-03-15,1373.843600860914
2011-03-16,1378.1356888935234
2011-03-17,1204.198549497769
2011-03-18,1067.834599416216
2011-03-19,1194.9040760279036
2011-03-20,1380.9201339983488
2011-03-21,1426.0153171282318
2011-03-22,1522.228865789995
2011-03-23,1427.537139031154
2011-03-24,1256.930091551773
2011-03-25,1245.562657188185
2011-03-26,1237.6338518420241
2011-03-27,1390.8279848821744
2011-03-28,1456.0030589508835
2011-03-29,1617.6287234388485
2011-03-30,1402.0388057405028
2011-03-31,1275.343789167415
2011-04-01,1155.871208013595
2011-04-02,1223.0692838134526
2011-04-03,1217.6554951903477
2011-04-04,1258.3017285721892
2011-04-05,1425.9439734317605
2011-04-06,1367.4230945448394
2011-04-07,1135.605882192542
2011-04-08,947.6265653276181
2011-04-09,925.5957781881347
2011-04-10,1124.7640518697222
2011-04-11,1173.995836364091
2011-04-12,1271.4630589275587
2011-04-13,1155.752202619658
2011-04-14,1005.7118481191189
2011-04-15,982.8377917503178
2011-04-16,907.7118318527666
2011-04-17,1027.3816517992632
2011-04-18,1219.4018997024334
2011-04-19,1184.6840924253788
2011-04-20,1145.5459049313758
2011-04-21,1002.2493306692052
2011-04-22,904.0337360824175
2011-04-23,991.1086612174732
2011-04-24,1111.4958073431171
2011-04-25,1375.2554016738238
2011-04-26,1364.9890114254404
2011-04-27,1260.0305197009673
2011-04-28,1070.6568183166805
2011-04-29,983.0955695942006
2011-04-30,1048.2737587112044
2011-05-01,1110.0268913971227
2011-05-02,1264.3033124326203
2011-05-03,1306.2276737593822
2011-05-04,1130.3970844575383
2011-05-05,967.4078833250277
2011-05-06,861.2174176551216
2011-05-07,953.748247958679
2011-05-08,1068.2576941959146
2011-05-09,1213.021944773592
2011-05-10,1280.1087035730272
2011-05-11,1122.3431378213397
2011-05-12,979.6243484238006
2011-05-13,855.9078529164377
2011-05-14,926.8226338710907
2011-05-15,1059.1029802592393
2011-05-16,1145.0213417080515
2011-05-17,1324.671848555218
2011-05-18,1322.8395422885026
2011-05-19,1154.863913288243
2011-05-20,1079.9783369677368
2011-05-21,1163.498438946127
2011-05-22,1292.8955822371179
2011-05-23,1483.21994798478
2011-05-24,1506.8951748854088
2011-05-25,1436.1202822314353
2011-05-26,1327.4790871193663
2011-05-27,1262.5422067717268
2011-05-28,1243.1716263205699
2011-05-29,1388.4436476887133
2011-05-30,1567.202561757245
2011-05-31,1631.4578575202902
2011-06-01,1412.8424696200361
2011-06-02,1185.4072094520961
2011-06-03,1150.8616216694174
2011-06-04,1140.838648425162
2011-06-05,1317.0671976590293
2011-06-06,1475.9369781399475
2011-06-07,1484.8684119415225
2011-06-08,1459.4048127134984
2011-06-09,1219.5634387842297
2011-06-10,1103.1046080556423
2011-06-11,1154.3038490918102
2011-06-12,1222.7276465256816
2011-06-13,1491.7169004705142
2011-06-14,1481.7478866446554
2011-06-15,1421.0720650723815
2011-06-16,1173.1612667641866
2011-06-17,1055.490831196394
2011-06-18,1228.426076358314
2011-06-19,1378.7037529916147
2011-06-20,1486.4995038913548
2011-06-21,1540.5761999032911
2011-06-22,1543.6067443086556
2011-06-23,1262.6834178947524
2011-06-24,1300.6957833343818
2011-06-25,1212.5126565553833
2011-06-26,1441.60573979174
2011-06-27,1540.6638750318277
2011-06-28,1612.2261944838292
2011-06-29,1428.5512160290903
2011-06-30,1251.9278132586085
2011-07-01,1128.3192896822566
2011-07-02,1086.477108697308
2011-07-03,1299.8085199742643
2011-07-04,1362.3277947614063
2011-07-05,1384.0326371488432
2011-07-06,1207.3508542958507
2011-07-07,927.0920090706541
2011-07-08,911.8631762306628
2011-07-09,1058.5286594585323
2011-07-10,1115.3933270842738
2011-07-11,1217.919128363924
2011-07-12,1235.3992506474021
2011-07-13,1137.2344058655208
2011-07-14,990.2758430100672
2011-07-15,800.2873696193128
2011-07-16,962.0358841581609
2011-07-17,1109.9396474241673
2011-07-18,1280.2841508461436
2011-07-19,1320.2704458728376
2011-07-20,1207.1040439402625
2011-07-21,1081.9463152240323
2011-07-22,984.3186011937945
2011-07-23,988.4047347552865
2011-07-24,1144.0137460028068
2011-07-25,1341.3084498335427
2011-07-26,1456.0116407791413
2011-07-27,1208.505958840333
2011-07-28,1020.024869560186
2011-07-29,986.4938644305778
2011-07-30,1009.4177536155034
2011-07-31,1159.3661864449705
2011-08-01,1304.8486119845293
2011-08-02,1304.59561534598
2011-08-03,1266.273706721904
2011-08-04,923.0483598550796
2011-08-05,839.840914574946
2011-08-06,903.4568560784735
2011-08-07,974.6729749875315
2011-08-08,1200.0080621339332
2011-08-09,1330.3503329742184
2011-08-10,1144.555188822857
2011-08-11,990.6690832955189
2011-08-12,821.7832550334298
2011-08-13,910.9128090779092
2011-08-14,1101.6923469457772
2011-08-15,1286.7370287176254
2011-08-16,1433.8494226802102
2011-08-17,1319.8474546930909
2011-08-18,1094.2006623378816
2011-08-19,1085.2541186683306
2011-08-20,1166.8637564540038
2011-08-21,1383.851580880626
2011-08-22,1588.0417808764555
2011-08-23,1519.2343128879077
2011-08-24,1439.5574125510361
2011-08-25,1257.5341894140772
2011-08-26,1209.6799240402001
2011-08-27,1287.7609959936722
2011-08-28,1470.0328559839295
2011-08-29,1568.8369457826057
2011-08-30,1587.1079317105234
2011-08-31,1491.213915202052
2011-09-01,1254.6964165090735
2011-09-02,1277.588182696537
2011-09-03,1115.5811225255877
2011-09-04,1346.0529893656676
2011-09-05,1579.948120245072
2011-09-06,1505.1865256644674
2011-09-07,1377.1340072847413
2011-09-08,1188.2737163811025
2011-09-09,1085.410884692445
2011-09-10,1201.8016924886201
2011-09-11,1182.6581818731297
2011-09-12,1533.444762927134
2011-09-13,1434.4152740343486
2011-09-14,1396.8312704351335
2011-09-15,1229.7816459288006
2011-09-16,1188.19623383656
2011-09-17,1133.4670254326275
2011-09-18,1408.2006812533557
2011-09-19,1656.5118120222864
2011-09-20,1537.2414023048157
2011-09-21,1515.0490793993388
2011-09-22,1303.5281242282936
2011-09-23,1250.0750304883632
2011-09-24,1264.1334987221423
2011-09-25,1378.5104197071598
2011-09-26,1577.6974140641607
2011-09-27,1664.0394190706245
2011-09-28,1433.9320274566046
2011-09-29,1280.3263254664253
2011-09-30,1043.159810483744
2011-10-01,1068.4354502024405
2011-10-02,1265.098753319078
2011-10-03,1440.9054112335482
2011-10-04,1392.9140879120855
2011-10-05,1222.9655489649676
2011-10-06,1039.4442320783387
2011-10-07,846.61447857034
2011-10-08,959.8788453472467
2011-10-09,1116.4887668068652
2011-10-10,1197.1762523570728
2011-10-11,1230.6741012834266
2011-10-12,1159.6235572146097
2011-10-13,955.557121029282
2011-10-14,874.2501455843627
2011-10-15,1032.6466374504655
2011-10-16,1085.5135458635068
2011-10-17,1251.6666282222016
2011-10-18,1291.8112182203242
2011-10-19,1268.9226104813924
2011-10-20,1063.7317832923702
2011-10-21,944.8750952771842
2011-10-22,1092.2490026014125
2011-10-23,1260.6857516361445
2011-10-24,1319.7764318083523
2011-10-25,1295.1994125015046
2011-10-26,1327.1865758203562
2011-10-27,1062.0894285272752
2011-10-28,1017.6416253717796
2011-10-29,905.6838786809313
2011-10-30,1190.770785344157
2011-10-31,1226.4341085045842
2011-11-01,1346.3838381916416
2011-11-02,1187.2169706513837
2011-11-03,951.633892290684
2011-11-04,859.5047553305087
2011-11-05,944.6383047331869
2011-11-06,1067.585471351358
2011-11-07,1247.7344506023512
2011-11-08,1360.397991080335
2011-11-09,1084.3317159047724
2011-11-10,1083.7172194870093
2011-11-11,918.18565324697
2011-11-12,929.0029298858848
2011-11-13,1089.5970686085525
2011-11-14,1331.5481902820607
2011-11-15,1456.1105046996033
2011-11-16,1326.8058626465238
2011-11-17,1266.5517237056608
2011-11-18,1040.630861417506
2011-11-19,1179.7296479023657
2011-11-20,1299.8850406674353
2011-11-21,1559.4075935014723
2011-11-22,1642.5097550629205
2011-11-23,1482.7847511564537
2011-11-24,1209.2353216107172
2011-11-25,1245.6274615021046
2011-11-26,1295.993024081222
2011-11-27,1446.3392010529165
2011-11-28,1636.126394355259
2011-11-29,1548.1384290537
2011-11-30,1513.874125343754
2011-12-01,1350.8017196822336
2011-12-02,1078.2717715720662
2011-12-03,1206.2885180569067
2011-12-04,1307.0487840732328
2011-12-05,1472.0073766722944
2011-12-06,1522.0848806582771
2011-12-07,1365.1943177966484
2011-12-08,1178.7101622690243
2011-12-09,1106.103866520129
2011-12-10,1092.378946836497
2011-12-11,1255.9717877581595
2011-12-12,1510.8187726955666
2011-12-13,1470.7892825854483
2011-12-14,1467.969250469936
2011-12-15,1299.9632324372633
2011-12-16,1098.3198834782147
2011-12-17,1204.7037816725538
2011-12-18,1468.4917673503292
2011-12-19,1527.5788028684055
2011-12-20,1600.4086553498835
2011-12-21,1543.1400362613788
2011-12-22,1386.0152930893435
2011-12-23,1221.8361424400605
2011-12-24,1234.199221764856
2011-12-25,1477.9122592456292
2011-12-26,1632.003973662077
2011-12-27,1610.485217028532
2011-12-28,1432.0140939679688
2011-12-29,1185.4752697418146
2011-12-30,1045.9720256064475
2011-12-31,1121.094111028389
2012-01-01,1241.1094871912042
2012-01-02,1416.4503270110545
2012-01-03,1389.206052564461
2012-01-04,1147.7354051998814
2012-01-05,1079.797343601568
2012-01-06,850.9870245546693
2012-01-07,906.6635164331883
2012-01-08,1085.7807456513783
2012-01-09,1325.1965600515025
2012-01-10,1419.890670978793
2012-01-11,1191.1390192688248
2012-01-12,986.4620428261983
2012-01-13,925.6228073070979
2012-01-14,995.7375685345393
2012-01-15,1107.0402208855119
2012-01-16,1385.185853188571
2012-01-17,1361.2816473124694
2012-01-18,1281.0899048885099
2012-01-19,1128.7050572424916
2012-01-20,1018.5001084094026
2012-01-21,1085.1425927740602
2012-01-22,1172.424917108002
2012-01-23,1331.8482992631405
2012-01-24,1339.8682771264341
2012-01-25,1301.705739827032
2012-01-26,1135.1222680358214
2012-01-27,998.3146897650485
2012-01-28,1083.3555064366112
2012-01-29,1140.202870367271
2012-01-30,1314.519691908805
2012-01-31,1249.9833708991332
2012-02-01,1163.3856366174584
2012-02-02,1032.6985563016676
2012-02-03,924.0144643134323
2012-02-04,901.0823676524587
2012-02-05,1068.4238053258791
2012-02-06,1156.919251411417
2012-02-07,1262.7574338964987
2012-02-08,1230.785507395311
2012-02-09,1059.7932046226258
2012-02-10,970.2123952620408
2012-02-11,1012.0914005946537
2012-02-12,1194.8473340924281
2012-02-13,1348.2489190206165
2012-02-14,1486.1898371220539
2012-02-15,1395.4523828934293
2012-02-16,1255.855685766263
2012-02-17,1125.2693300521937
2012-02-18,1108.3275332346066
2012-02-19,1449.5736012979355
2012-02-20,1545.4604896485218
2012-02-21,1578.7491500848903
2012-02-22,1557.5297185185175
2012-02-23,1334.1445196128268
2012-02-24,1298.3898925878248
2012-02-25,1310.4647271237286
2012-02-26,1462.0057172642773
2012-02-27,1504.630304367044
2012-02-28,1658.5256167870793
2012-02-29,1487.6486291007311
2012-03-01,1266.8023912566275
2012-03-02,1168.7123270190057
2012-03-03,1096.9359803187858
2012-03-04,1350.0061172414378
2012-03-05,1424.469457963186
2012-03-06,1439.9873291566832
2012-03-07,1319.7873653968713
2012-03-08,1278.095761841731
2012-03-09,1086.5150509859304
2012-03-10,1240.4393960383045
2012-03-11,1303.5500017352215
2012-03-12,1414.0980633546437
2012-03-13,1496.8925008735264
2012-03-14,1522.0340072756155
2012-03-15,1294.8804084674725
2012-03-16,1182.4046263557516
2012-03-17,1270.277174830684
2012-03-18,1455.2161825737594
2012-03-19,1650.735786151402
2012-03-20,1710.5270505400013
2012-03-21,1512.267093816464
2012-03-22,1286.1757998847897
2012-03-23,1214.6384503341897
2012-03-24,1273.2977578299133
2012-03-25,1350.3610105017342
2012-03-26,1484.9217456355962
2012-03-27,1563.0026783637218
2012-03-28,1406.8656967260445
2012-03-29,1207.1991931514208
2012-03-30,1028.2806159210256
2012-03-31,1062.1595067765722
2012-04-01,1153.6487064904006
2012-04-02,1372.4304453847571
2012-04-03,1392.7169844706063
2012-04-04,1118.3003280841367
2012-04-05,972.479610357297
2012-04-06,822.2725941672239
2012-04-07,894.2595049585193
2012-04-08,1074.731253412845
2012-04-09,1163.1494590844952
2012-04-10,1232.7749731022611
2012-04-11,1128.8337636388385
2012-04-12,1027.3259887996012
2012-04-13,926.0589909836201
2012-04-14,940.4766908365062
2012-04-15,1157.7562953400613
2012-04-16,1293.681082014408
2012-04-17,1360.6850923641687
2012-04-18,1362.4912076353996
2012-04-19,1182.5089279147307
2012-04-20,949.4534827951259
2012-04-21,1098.264163669381
2012-04-22,1253.8231810250786
2012-04-23,1308.699801228278
2012-04-24,1438.7346579302675
2012-04-25,1356.481797261546
2012-04-26,1037.363903591717
2012-04-27,924.9927206094909
2012-04-28,1044.8557109909584
2012-04-29,1148.1473410105884
2012-04-30,1303.3792053590048
2012-05-01,1317.8351800077353
2012-05-02,1200.8662229504876
2012-05-03,933.3008498072619
2012-05-04,939.3835772576754
2012-05-05,983.9732338802493
2012-05-06,1074.8333678821111
2012-05-07,1249.672023337018
2012-05-08,1227.7760715380293
2012-05-09,1240.1554500989737
2012-05-10,1091.8470787251838
2012-05-11,977.7301422765555
2012-05-12,1104.2018104946014
2012-05-13,1218.0510807853668
2012-05-14,1450.7156892975186
2012-05-15,1441.48561618588
2012-05-16,1413.4868943036086
2012-05-17,1260.918456736973
2012-05-18,1198.497052221161
2012-05-19,1229.7295856086569
2012-05-20,1416.3186990054062
2012-05-21,1634.427273750053
2012-05-22,1619.0826585073958
2012-05-23,1456.826055052549
2012-05-24,1450.9373660422602
2012-05-25,1319.9241104703265
2012-05-26,1216.704082689036
2012-05-27,1460.9034465293926
2012-05-28,1544.0166558810993
2012-05-29,1605.8255607521116
2012-05-30,1483.3872131503138
2012-05-31,1267.8876110826284
2012-06-01,1117.7964355753222
2012-06-02,1148.5363903916748
2012-06-03,1283.6184039382176
2012-06-04,1437.2667099282585
2012-06-05,1510.6115076518663
2012-06-06,1370.0831021173985
2012-06-07,1270.1459214027243
2012-06-08,1209.3522952001927
2012-06-09,1154.8273791594095
2012-06-10,1364.9261526011217
2012-06-11,1548.939955277007
2012-06-12,1601.90863726775
2012-06-13,1489.8828392408052
2012-06-14,1365.0182095448242
2012-06-15,1257.625688063017
2012-06-16,1221.7338909890984
2012-06-17,1491.8136149158158
2012-06-18,1653.7036077996056
2012-06-19,1610.1563183435294
2012-06-20,1537.7848344418885
2012-06-21,1387.5432554774357
2012-06-22,1221.055018412721
2012-06-23,1305.6878255406293
2012-06-24,1504.4628824513788
2012-06-25,1477.750959545376
2012-06-26,1458.311181593381
2012-06-27,1404.1600316417812
2012-06-28,1220.3486053589138
2012-06-29,1033.3732006855603
2012-06-30,1126.0133632098664
2012-07-01,1114.4802011824777
2012-07-02,1346.837425776874
2012-07-03,1298.3817776046315
2012-07-04,1288.333807157982
2012-07-05,1114.789922026669
2012-07-06,859.6648491806232
2012-07-07,904.9152614470078
2012-07-08,1132.101080758467
2012-07-09,1230.748408159936
2012-07-10,1294.8261687927913
2012-07-11,1201.641801837475
2012-07-12,944.6732137684163
2012-07-13,947.1086580896225
2012-07-14,967.9188293699352
2012-07-15,1149.8489114639099
2012-07-16,1417.6864249448377
2012-07-17,1334.0583558530436
2012-07-18,1339.5558931433136
2012-07-19,1118.5494955714564
2012-07-20,1014.0265112415667
2012-07-21,1106.261914443162
2012-07-22,1236.605496734406
2012-07-23,1397.5634024943777
2012-07-24,1446.0595318140606
2012-07-25,1260.3354832255595
2012-07-26,1058.3211223813107
2012-07-27,910.9520882118136
2012-07-28,946.7920153104202
2012-07-29,1276.750079202523
2012-07-30,1334.2766751154625
2012-07-31,1231.8428060402016
2012-08-01,1116.9113168663373
2012-08-02,1029.1760924590753
2012-08-03,924.0939510187025
2012-08-04,967.2370631914589
2012-08-05,1092.5880474900732
2012-08-06,1269.2957105565995
2012-08-07,1348.9017859525366
2012-08-08,1250.948615434841
2012-08-09,987.9397719356482
2012-08-10,1007.7311378632248
2012-08-11,1045.6745869614103
2012-08-12,1284.7359302883347
2012-08-13,1612.968760141557
2012-08-14,1551.1036825675542
2012-08-15,1437.3694438041973
2012-08-16,1351.38682866453
2012-08-17,1243.577303301742
2012-08-18,1297.3870196516666
2012-08-19,1476.957411178752
2012-08-20,1714.9850255017047
2012-08-21,1598.675585769756
2012-08-22,1570.5495331532684
2012-08-23,1322.597447483251
2012-08-24,1280.3298266523416
2012-08-25,1233.9736970329038
2012-08-26,1401.7870200684752
2012-08-27,1549.1336811645579
2012-08-28,1635.531940113384
2012-08-29,1508.9404817762734
2012-08-30,1212.7639474788873
2012-08-31,1157.047125448415
2012-09-01,1147.4389733149123
2012-09-02,1269.4225411460939
2012-09-03,1474.3565465240288
2012-09-04,1508.5120595966855
2012-09-05,1540.7889009150724
2012-09-06,1274.7030761479582
2012-09-07,1086.1861430811177
2012-09-08,1178.2071937058818
2012-09-09,1428.5148308733826
2012-09-10,1653.967639256167
2012-09-11,1524.8510076796135
2012-09-12,1417.2976278505944
2012-09-13,1445.1265966441515
2012-09-14,1274.3346978649565
2012-09-15,1258.4311414425395
2012-09-16,1489.5604865824664
2012-09-17,1487.770213492485
2012-09-18,1654.1218154459027
2012-09-19,1553.1776229597372
2012-09-20,1395.799313815122
2012-09-21,1172.581102428638
2012-09-22,1244.04358213065
2012-09-23,1324.2689962142
2012-09-24,1511.3695764256688
2012-09-25,1462.2668831898607
2012-09-26,1347.2751966253077
2012-09-27,1113.1908470847945
2012-09-28,1057.1441190259784
2012-09-29,1077.823013341542
2012-09-30,1153.9504324675459
2012-10-01,1301.8236952814975
2012-10-02,1248.0004385624732
2012-10-03,1183.5900804486241
2012-10-04,1013.5525451642492
2012-10-05,1034.669749684877
2012-10-06,887.0133014608491
2012-10-07,1176.8037689270836
2012-10-08,1318.1766452535874
2012-10-09,1332.4692984813494
2012-10-10,1311.997654268835
2012-10-11,1084.4709164711762
2012-10-12,993.1001547474676
2012-10-13,1025.3389862730899
2012-10-14,1260.1732352323995
2012-10-15,1422.944139148458
2012-10-16,1385.6768668776297
2012-10-17,1249.9450408388122
2012-10-18,1135.930585243123
2012-10-19,997.9783683116391
2012-10-20,1069.9166696152747
2012-10-21,1284.3946257076598
2012-10-22,1346.0221929240029
2012-10-23,1392.8248307656322
2012-10-24,1275.243854327816
2012-10-25,1125.6962560964657
